op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
ADD,1127,655360.0,0.011881551,0.0044541066,0.41691226,0.0001610932,0.041319847,-89,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/add_1
RESHAPE,1138,655360.0,0.0,0.0,0.0,0.0,0.041319847,-89,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_0/Tensordot/Reshape
FULLY_CONNECTED,1142,163840.0,0.83918476,0.05393049,27.366367,0.7203643,0.27747813,-17,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_0/Tensordot/MatMul1
RESHAPE,1146,163840.0,0.0,0.0,0.0,0.0,0.27747813,-17,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_0/Tensordot
ADD,1150,163840.0,0.08004771,-0.011826132,0.35263252,0.006547699,0.28115812,-16,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_0/BiasAdd
RESHAPE,1163,163840.0,0.04833395,-0.008081243,0.08016224,0.002401603,0.16212691,-122,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_1/Tensordot/Reshape
FULLY_CONNECTED,1167,163840.0,1.3243672,0.06944932,101.07155,1.7973278,0.4983706,-18,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_1/Tensordot/MatMul1
RESHAPE,1171,163840.0,0.0,0.0,0.0,0.0,0.4983706,-18,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_1/Tensordot
ADD,1175,163840.0,0.14305775,0.010815604,1.4202423,0.020585295,0.4951201,-18,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_1/BiasAdd
RESHAPE,1188,163840.0,0.095719606,-0.0012483313,0.30764008,0.009166779,0.28479987,-124,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_2/Tensordot/Reshape
FULLY_CONNECTED,1192,163840.0,1.5773351,0.042021185,193.12013,2.6391616,0.81099534,-6,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_2/Tensordot/MatMul1
RESHAPE,1196,163840.0,0.0,0.0,0.0,0.0,0.81099534,-6,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_2/Tensordot
ADD,1200,163840.0,0.22530672,-0.00720813,0.93074954,0.050815295,0.8094904,-5,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_2/BiasAdd
RESHAPE,1213,163840.0,0.0927012,0.100005604,0.21208191,0.01859469,0.4242838,-126,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_3/Tensordot/Reshape
FULLY_CONNECTED,1217,327680.0,2.2063777,0.034137603,291.0143,5.1602316,1.3258544,63,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_3/Tensordot/MatMul1
RESHAPE,1221,327680.0,0.0,0.0,0.0,0.0,1.3258544,63,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_3/Tensordot
ADD,1225,327680.0,0.3503893,-0.08356845,0.6760944,0.12975664,1.3241012,63,pf_net_dense/cg_id_1/cg_id_1_ffn_dist/cg_id_1_ffn_dist_dense_3/BiasAdd
FULLY_CONNECTED,1231,2560.0,0.036288377,6.46232e-05,1.5031675,0.007355121,0.11388222,0,pf_net_dense/cg_id_1/message_building_layer_lsh_1/MatMul1
GATHER,1248,327680.0,0.043912943,-0.0012510677,0.16708565,0.0019299937,0.33771408,-125,pf_net_dense/cg_id_1/message_building_layer_lsh_1/GatherV2;pf_net_dense/Const_1
GATHER,1252,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/GatherV2_2;pf_net_dense/Const_1
MUL,1256,327680.0,0.0,0.0,0.0,0.0,0.33771408,-125,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/mul
SUM,1262,2560.0,0.0,0.0,0.0,0.0,285.25882,-128,Sum1
EXPAND_DIMS,1266,2560.0,0.0,0.0,0.0,0.0,285.25882,-128,ExpandDims1
BATCH_MATMUL,1270,655360.0,0.0,0.0,0.0,0.0,288.81775,-125,MatMul1
EXPAND_DIMS,1274,2560.0,0.0,0.0,0.0,0.0,285.25882,-128,ExpandDims_11
MUL,1278,655360.0,0.0,0.0,0.0,0.0,577.6355,-125,mul1
SUB,1282,655360.0,0.0,0.0,0.0,0.0,570.51764,0,sub1
ADD,1286,655360.0,0.0,0.0,0.0,0.0,299.4352,-128,add3
MAXIMUM,1290,655360.0,2.2737368e-13,-1.0000002e-06,1.0000001e-06,9.999993e-13,299.4352,-128,Maximum1
EXPAND_DIMS,1296,655360.0,0.0,0.0,0.0,0.0,1.0836308,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/ExpandDims
BROADCAST_TO,1302,655360.0,0.0,0.0,0.0,0.0,1.0836308,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/mul_12
BROADCAST_TO,1306,655360.0,0.0,7.450581e-09,7.450581e-09,5.551115e-17,0.00039215686,127,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/mul_13
MUL,1310,655360.0,0.0,0.0,0.0,0.0,0.108363084,127,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/mul_14
EXP,1314,655360.0,0.0,-0.000100016594,0.000100016594,1.000331e-08,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/Exp
MINIMUM,1318,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/clip_by_value/Minimum
RELU,1322,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/cg_id_1_kernel/clip_by_value
RESHAPE,1329,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Reshape
BROADCAST_TO,1336,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Mul3
BROADCAST_TO,1340,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Mul4
MUL,1344,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Mul5
RESHAPE,1349,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Reshape_1
BROADCAST_TO,1356,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Mul_13
BROADCAST_TO,1360,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Mul_14
MUL,1364,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/message_building_layer_lsh_1/Mul_15
RESHAPE,1368,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_1/cg_id_1_msg_0/Squeeze
GATHER,1372,655360.0,0.0,0.0,0.0,0.0,0.041319847,-89,pf_net_dense/cg_id_1/message_building_layer_lsh_1/GatherV2_1;pf_net_dense/Const_1
FULLY_CONNECTED,1376,655360.0,0.6216401,0.023415374,44.751015,0.3897938,0.38357878,-30,pf_net_dense/cg_id_1/cg_id_1_msg_0/MatMul_3;pf_net_dense/cg_id_1/cg_id_1_msg_0/add
LOGISTIC,1380,655360.0,0.0014104673,-0.0002286917,0.00390625,2.042761e-06,0.00390625,-128,pf_net_dense/cg_id_1/cg_id_1_msg_0/Sigmoid
SUB,1384,655360.0,0.00091243983,0.00026286335,0.001960814,9.017357e-07,0.003921569,-128,pf_net_dense/cg_id_1/cg_id_1_msg_0/sub
MUL,1388,655360.0,0.0,0.0,0.0,0.0,0.041319847,-89,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul
FULLY_CONNECTED,1392,655360.0,0.0,0.0,0.0,0.0,0.32037687,4,pf_net_dense/cg_id_1/cg_id_1_msg_0/MatMul1
MUL,1396,655360.0,0.0,0.0,0.0,0.0,0.32037687,4,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_1
BATCH_MATMUL,1400,655360.0,0.0,0.0,0.0,0.0,0.533792,23,pf_net_dense/cg_id_1/cg_id_1_msg_0/MatMul_1
MUL,1404,655360.0,0.0,0.0,0.0,0.0,0.44480056,48,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_3
FULLY_CONNECTED,1408,655360.0,0.0,0.0,0.0,0.0,0.38379845,27,pf_net_dense/cg_id_1/cg_id_1_msg_0/MatMul_21
MUL,1412,655360.0,0.0,0.0,0.0,0.0,0.24464259,10,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_4
ADD,1416,655360.0,0.0,0.0,0.0,0.0,0.44433433,48,pf_net_dense/cg_id_1/cg_id_1_msg_0/add_1
MUL,1422,655360.0,0.0,0.0,0.0,0.0,0.14165717,-121,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_5
FULLY_CONNECTED,1426,655360.0,0.28343433,0.021506105,0.49847704,0.08079754,1.0102452,-6,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul_3;pf_net_dense/cg_id_1/cg_id_1_msg_1/add
LOGISTIC,1430,655360.0,0.0005277622,-0.00012251083,0.001306951,2.9354175e-07,0.00390625,-128,pf_net_dense/cg_id_1/cg_id_1_msg_1/Sigmoid
SUB,1434,655360.0,0.0010204614,0.0015261468,0.001960814,3.370459e-06,0.003921569,-128,pf_net_dense/cg_id_1/cg_id_1_msg_1/sub
MUL,1438,655360.0,0.0,0.0,0.0,0.0,0.14165717,-121,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul
FULLY_CONNECTED,1442,655360.0,0.0,0.0,0.0,0.0,1.7815741,-22,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul1
MUL,1446,655360.0,0.0,0.0,0.0,0.0,1.7815741,-22,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_1
BATCH_MATMUL,1450,655360.0,0.0,0.0,0.0,0.0,3.423536,-2,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul_1
MUL,1454,655360.0,0.0,0.0,0.0,0.0,3.4226184,-2,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_3
FULLY_CONNECTED,1458,655360.0,0.0,0.0,0.0,0.0,2.2656815,-48,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul_21
MUL,1462,655360.0,0.0,0.0,0.0,0.0,2.2656815,-48,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_4
ADD,1466,655360.0,0.0,0.0,0.0,0.0,3.4226649,-2,pf_net_dense/cg_id_1/cg_id_1_msg_1/add_1
